t,theta1,theta2,theta3,theta4,dtheta3,dtheta4,foot_x,foot_y,foot_z,link3_z,link4_z,grf_contact,grf_sensor,tau_hip,tau_knee,estado_fsm,en_vuelo
5.29,4.753597099121258,0.12348994543545132,0.6129399302321084,-0.868496180408311,-0.3217683229926088,-1.4994049634467046,-0.09154610070909987,0.6887385889191555,0.01573107404194024,0.2242179686833894,0.18753451315849698,16.285683733297002,16.285683733297002,3.5655702861317593,4.481328740687576,CARGA,0
5.291,4.754248325101033,0.12359685057949434,0.6126128551599505,-0.8699360845583836,-0.3270750721579105,-1.4399041500725183,-0.09168423588185245,0.6886490704281265,0.015749789709169765,0.22414618317441276,0.18743189536693294,16.11045514127459,16.11045514127459,3.608342227416551,4.478504359558292,CARGA,0
5.292,4.754882255635185,0.12370186467362262,0.612283289719681,-0.8713183158376171,-0.3295654402694566,-1.3822312792335838,-0.09181965845618954,0.6885618184694857,0.01576638590057458,0.22407584056371613,0.18733024871226733,15.957987848681691,15.957987848681691,3.6451217315197866,4.474695064815723,CARGA,0
5.293,4.755498877818325,0.1238052500088201,0.6119536980626618,-0.8726446364982027,-0.32959165701928367,-1.3263206605855749,-0.09195261287806845,0.6884767624388755,0.015780800653120347,0.224006742535093,0.18722963469626125,15.824636546689593,15.824636546689593,3.6764677029644313,4.469927825476537,CARGA,0
5.2940000000000005,4.756098186525126,0.1239072352918414,0.6116262309959507,-0.873916740943617,-0.32746706671104747,-1.2721044454143813,-0.0920832874360812,0.6883938383797482,0.01579298615055358,0.22393871649054595,0.18713010794954132,15.707372340272308,15.707372340272308,3.7028874690256286,4.464212241027365,CARGA,0
5.295,4.75668018400617,0.1240080202795598,0.6113027625819625,-0.8751362563122507,-0.32346841398823317,-1.2195153686336726,-0.09221182258381935,0.6883129881368357,0.015802906223518626,0.22387161193285748,0.18703171620675924,15.603701078890886,15.603701078890886,3.7248356537460405,4.457548166318128,CARGA,0
5.296,4.757244879503398,0.12410777964192868,0.6109849237097343,-0.8763047450091993,-0.3178388722281815,-1.1684886969485828,-0.09233831828925558,0.6882341586524833,0.01581053447260905,0.22380529741576138,0.18693450064297457,15.511594246509683,15.511594246509683,3.74271582141947,4.4499312422474,CARGA,0
5.297,4.7577922888833495,0.12420666613567065,0.6106741322811188,-0.8774237086408405,-0.31079142861559916,-1.1189636316412233,-0.09246284040232305,0.6881573013885717,0.01581585289517376,0.22373965800176904,0.18683849644089384,15.429431325840328,15.429431325840328,3.7568838476776176,4.441356994633112,CARGA,0
5.298,4.758322434284368,0.1243048131613604,0.6103716199193131,-0.8784945929723534,-0.30251236180563557,-1.070884331512956,-0.09258542606602403,0.6880823718602886,0.01581885092834473,0.2236745931735969,0.18674373350076398,15.355952106988248,15.355952106988248,3.767652274741698,4.43182395454969,CARGA,0
5.299,4.758835343772711,0.12440233676748175,0.6100784552832001,-0.8795187936352498,-0.2931646361129018,-1.024200662896328,-0.09270608822027032,0.6880093292709202,0.015819524843612265,0.22361001515136492,0.18665023723578866,15.290217355153676,15.290217355153676,3.7752951300662247,4.421336100814189,CARGA,0
5.3,4.759331051001898,0.12449933715670607,0.6097955641849527,-0.8804976623782929,-0.28289109824746994,-0.9788687430430922,-0.09282481926392094,0.6879381362390977,0.015817877444474215,0.22354584757371973,0.18655802941849975,15.231576383278519,15.231576383278519,3.7800528495697936,4.409904816612639,CARGA,0
5.301,4.759809594869525,0.12459589974217945,0.6095237467796355,-0.8814325136938587,-0.2718174053172615,-0.9348513155657686,-0.09294159395141147,0.6878687586116614,0.015813918029942087,0.22348202450651775,0.18646712905974172,15.179640283551274,15.179640283551274,3.782137061698723,4.397550476349615,CARGA,0
5.3020000000000005,4.760271019166048,0.12469209579499708,0.6092636921383134,-0.8823246316719646,-0.2600546413220276,-0.8921179781059343,-0.09305637160757975,0.6878011653565994,0.015807662594423316,0.22341848974761314,0.18637755331356867,15.134259797632819,15.134259797632819,3.7817350682636848,4.3843037266402325,CARGA,0
5.303,4.760715372210665,0.12478798271818752,0.6090159905406239,-0.8831752769421453,-0.24770159768951064,-0.8506452701805987,-0.09316909774914899,0.6877353285314921,0.015799134239743412,0.22335519640065035,0.18628931840974838,15.095507018791345,15.095507018791345,3.779013911578982,4.37020648996904,CARGA,0
5.304,4.76114270647027,0.1248836039773037,0.6087811438360192,-0.8839856935633256,-0.2348467046047304,-0.8104166211803328,-0.09327970520478963,0.6876712233235912,0.015788363778626552,0.22329210669460908,0.18620244062173494,15.06366030415234,15.06366030415234,3.774123952129108,4.35531269573282,CARGA,0
5.305,4.761553078158567,0.12497898871300099,0.6085595742297479,-0.8847571157166596,-0.22156960627130823,-0.7714221533339917,-0.09338811482842715,0.6876088281582405,0.01577539051138857,0.2232291920292927,0.18611693728267134,15.039191923801944,15.039191923801944,3.767201902327925,4.339688727426713,CARGA,0
5.306,4.761946546813746,0.12507415105667896,0.6083516318531731,-0.8854907740477982,-0.20794237657483403,-0.7336583311386089,-0.09349423590302045,0.6875481248727497,0.01576026315932183,0.22316643323005658,0.18603282786574205,15.02275808021512,15.02275808021512,3.7583732741627833,4.323413564000753,CARGA,0
5.307,4.762323174854618,0.1251690891663221,0.6081576014799258,-0.8861879014944165,-0.1940303732472992,-0.6971274466183572,-0.09359796633467106,0.6874890989531982,0.015743040939533798,0.22310382099789605,0.18595013514835798,15.015190990726392,15.015190990726392,3.7477542048958226,4.306578586101075,CARGA,0
5.308,4.762683027116804,0.12526378399610574,0.6079777087502771,-0.8868497384227847,-0.1798927296486972,-0.6618369283682255,-0.09369919273977201,0.6874317398319479,0.015723794767018073,0.22304135654362245,0.18586888648244776,15.017492728374705,15.017492728374705,3.735452628100535,4.289287012790037,CARGA,0
5.309,4.763026170372486,0.12535819781024338,0.6078121262656372,-0.8874775368841052,-0.16558248463988895,-0.6277984613205552,-0.0937977905309927,0.6873760412438881,0.01570260857051431,0.22297905239719185,0.1857891151955529,15.030830446509693,15.030830446509693,3.7215687592752262,4.271652930559228,CARGA,0
5.3100000000000005,4.7633526728393125,0.1254522724491828,0.6076609799119662,-0.8880725637873569,-0.15114635367102244,-0.5950269032516581,-0.09389362411105755,0.687322001639587,0.015679580709225704,0.22291693338528717,0.18571086214942284,15.056532442280066,15.056532442280066,3.706194868028805,4.253799873369532,CARGA,0
5.311,4.763662603686368,0.12554592735505626,0.6075243557627034,-0.8886361027702584,-0.13662414926285724,-0.5635389829015175,-0.09398654728622997,0.6872696246535689,0.0156548254775134,0.2228550377718205,0.185634177484084,15.09608419737783,15.09608419737783,3.6894143143847495,4.235858909491869,CARGA,0
5.312,4.763956032547687,0.12563905736402003,0.6074023078947094,-0.8891694545330566,-0.12204786799401222,-0.5333517627982737,-0.09407640401373048,0.6872189196256842,0.015628474683881455,0.22279341855680435,0.18555912257538149,15.151122996875436,15.151122996875436,3.6712998375094474,4.217966187423708,CARGA,0
5.313,4.7642330290566015,0.12573153027702058,0.6072948674186517,-0.8896739353799332,-0.10744047605775789,-0.5044808468765916,-0.0941630295983062,0.6871699021728781,0.01560067928827305,0.22273214492856772,0.18548577223191823,15.22342885234078,15.22342885234078,3.651911104411275,4.200259888241079,CARGA,0
5.314,4.764493662417369,0.12582318422958136,0.6072020529690673,-0.8901508736878526,-0.09281444958444891,-0.47693830791943304,-0.09424625245179617,0.6871225948072379,0.015571611076834052,0.222671303861723,0.18541421715174156,15.314908067488734,15.314908067488734,3.6312915586233827,4.182876524147843,CARGA,0
5.315,4.76473800103405,0.12591382489849734,0.6071238828051343,-0.890601603989418,-0.07817016393296411,-0.45073030156534255,-0.09432589652434743,0.6870770275935081,0.015541464344171751,0.22261100184733446,0.185344566647892,15.427563626029258,15.427563626029258,3.6094646616435186,4.1659465108670775,CARGA,0
5.316,4.764966112220681,0.1260032226135608,0.607060388520322,-0.8910274583099776,-0.06349428481236849,-0.42585432055961797,-0.09440178450461467,0.6870332388346005,0.015510457537106115,0.2225513667303616,0.18527695163168054,15.563443295900127,15.563443295900127,3.5864297034551864,4.149588922284128,CARGA,0
5.317,4.765178062898649,0.12609111918542434,0.6070116115502945,-0.8914296842500251,-0.04877697002752529,-0.4022259400474994,-0.0944737418655228,0.6869912757657348,0.015478834786998685,0.22249254960955953,0.185211527808262,15.717623617398484,15.717623617398484,3.562157487998982,4.13390530591745,CARGA,0
5.3180000000000005,4.765373962080216,0.12617728303790965,0.6069780296534278,-0.8918098421640652,-0.03358189686666138,-0.3801579140401524,-0.09454161042444512,0.6869511927023939,0.015446855083212807,0.22243472034489487,0.18514847080510216,15.949764197167493,15.949764197167493,3.536625016031494,4.11882662009701,CARGA,0
5.319,4.765553976289533,0.1262615214074949,0.606960566226695,-0.8921698700559414,-0.017463426732797684,-0.3600278918761345,-0.09460529825298941,0.686913035768096,0.015414791783341292,0.2223780312846101,0.18508797906041333,16.284790579159882,16.284790579159882,3.5089214214590974,4.105103201205525,CARGA,0
5.32,4.765718323354374,0.12634361219470205,0.6069609141451012,-0.8925119304377221,0.0003479184062134162,-0.34206038178080167,-0.09466478119544076,0.6868768386386299,0.015382929051605293,0.22232260923937447,0.1850302665642169,16.76183308584252,16.76183308584252,3.478081555329995,4.093645388227582,CARGA,0
5.321,4.765867254294773,0.12642335263719848,0.6069804948198294,-0.8928378119678496,0.0195806747281614,-0.32588153012752075,-0.09472019080734746,0.6868426395401299,0.015351603740072273,0.2222686003188858,0.18497563830727123,17.280581906645374,17.280581906645374,3.442431031579477,4.085075198579377,CARGA,0
5.322,4.766001049740962,0.12650057546054908,0.6070203548585625,-0.8931489186004378,0.039860038733131334,-0.31110663258819937,-0.09477168885502485,0.6868104679004599,0.015321107518193017,0.22221613790895134,0.1849243612268587,17.81885525906781,17.81885525906781,3.402399064957326,4.078788017683013,CARGA,0
5.323,4.766120019131037,0.12657515457737567,0.6070812362503659,-0.8934463603810533,0.0608813918033935,-0.2974417806155068,-0.0948194454180784,0.6867803406111732,0.015291672927110034,0.22216533204606445,0.1848766438687824,18.372567910594874,18.372567910594874,3.358651533848736,4.074126753211422,CARGA,0
5.324,4.766224498921945,0.12664700699720602,0.6071636288330613,-0.8937310217711231,0.0823925826954336,-0.28466139006977204,-0.09486363742443965,0.6867522610836698,0.015263477482626853,0.22211626566837747,0.18483263911776127,18.938115062040488,18.938115062040488,3.3117383163639413,4.070592391715279,CARGA,0
5.325,4.766314849824665,0.12671609151115049,0.6072678087012668,-0.8940036104036548,0.10417986820557674,-0.27258863253176663,-0.09490444666108525,0.6867262192083396,0.015236648387230878,0.22206899335972774,0.18479244780293197,19.511978419093793,19.511978419093793,3.2621245279642306,4.067804521829391,CARGA,0
5.3260000000000005,4.7663914532066265,0.12678240489168163,0.6073938660655657,-0.8942646898769606,0.12605736429878275,-0.26107947330572867,-0.0949420575294627,0.686702192096509,0.015211267744931756,0.2220235422155102,0.1847561231427976,20.09049279585416,20.09049279585416,3.210215567487501,4.065466097355922,CARGA,0
5.327,4.766454706908104,0.12684597643863768,0.6075417258907228,-0.8945147007068002,0.14785982515709878,-0.25001082983951955,-0.09497665475672577,0.6866801454319637,0.01518737810128215,0.22197991434330805,0.18472367586289307,20.669781691892492,20.669781691892492,3.1563759861571827,4.063334136768308,CARGA,0
5.328,4.766505020775152,0.12690686169004156,0.6077111642706934,-0.8947539736146345,0.16943837997068056,-0.23927290783436497,-0.09500842122133177,0.6866600352282716,0.015164988103774063,0.22193809045146204,0.18469507974199018,21.245833790080624,21.245833790080624,3.100942278427984,4.061197716223054,CARGA,0
5.329,4.766542812213593,0.12696513601010162,0.6079018229062031,-0.8949827388641461,0.1906586355097211,-0.22876524951168278,-0.09503753600426651,0.6866418097851942,0.015144078084429913,0.22189803398700852,0.18467027731663793,21.814667800811563,21.814667800811563,3.04423009840317,4.058863704839491,CARGA,0
5.33,4.766568502025,0.12702088859766492,0.6081132233099873,-0.895201134489172,0.21140040378416783,-0.21839562502594112,-0.09506417273528281,0.6866254116601708,0.01512460539452426,0.22185969535432143,0.18464918548965567,22.372526681571244,22.372526681571244,2.986536896484312,4.056149608155059,CARGA,0
5.331,4.766582510713652,0.1270742172658567,0.6083447816043795,-0.8954092152074937,0.23155829439230263,-0.20808071832167516,-0.09508849826764215,0.686610779511518,0.015106509359826076,0.22182301585705216,0.18463170083207384,22.916051931883658,22.916051931883658,2.9281413276326824,4.052882009185648,CARGA,0
5.332,4.76658525537256,0.12712522416314037,0.6085958241210457,-0.8956069628158794,0.25104251666615723,-0.1977476083856447,-0.09511067168568331,0.6865978497183902,0.015089715765417233,0.22178793113263526,0.18461770442566228,23.44240722030181,23.44240722030181,2.8693008828650326,4.04889865324285,CARGA,0
5.333,4.766577147182676,0.1271740124611316,0.6088656035433689,-0.8957942980753077,0.2697794223231658,-0.187335259428399,-0.09513084362758574,0.6865865577292561,0.01507414081698491,0.22175437396738185,0.18460706615258832,23.949340172417614,23.949340172417614,2.8102490369840285,4.044052242041641,CARGA,0
5.3340000000000005,4.766558589501821,0.12722068393485358,0.6091533150707287,-0.8959710935915935,0.2877115273597534,-0.17679551628581722,-0.09514915589091542,0.6865768391291522,0.015059694557924691,0.22172227647551215,0.18459964839163753,24.43518633633431,24.43518633633431,2.751192871884155,4.038214364881419,CARGA,0
5.335,4.766529976481773,0.12726533730505327,0.6094581120060364,-0.8961371869652909,0.30479693530770346,-0.1660933736972976,-0.0951657412801952,0.6865686304432622,0.015046283747693706,0.2216915716910293,0.18459530912247105,24.898828120986046,24.898828120986046,2.692311739622201,4.03127851989912,CARGA,0
5.336,4.76649169213205,0.12730806719127338,0.609779120222779,-0.8962923934661117,0.3210082167426223,-0.15520650082080104,-0.09518072365273778,0.6865618697105383,0.015033814226590642,0.22166219465822476,0.18459390446942694,25.33962445183566,25.33962445183566,2.633757168901684,4.023161704617867,CARGA,0
5.337,4.766444109743209,0.12734896352776912,0.610115451099221,-0.8964365176044606,0.3363308764420538,-0.14412413834897192,-0.09519421811990401,0.6865564968679618,0.015022192805982021,0.2216340831203664,0.18459529073531888,25.75732583528434,25.75732583528434,2.5756539486924352,4.013804478930537,CARGA,0
5.338,4.766387591586418,0.12738811131191324,0.6104662126670755,-0.8965693631553305,0.35076156785435375,-0.13284555086986607,-0.09520633136446291,0.6865524539863231,0.015011328731666662,0.22160717790388354,0.18459932598554327,26.15198642658421,26.15198642658421,2.51810215917821,4.003169685054797,CARGA,0
5.339,4.76632248881562,0.12742559057848674,0.6108305188757177,-0.8966907413844983,0.3643062086422751,-0.1213782291677701,-0.09521716203970218,0.68654968539462,0.015001134772423569,0.22158142308381326,0.18460587124587285,26.523881054066578,26.523881054066578,2.461179850925258,3.9912401541661766,CARGA,0
5.34,4.766249142598614,0.12746147685888098,0.6112075098054476,-0.8968004990956941,0.37699092972987663,-0.10975771119580192,-0.09522680122146882,0.686548137724426,0.014991527986701447,0.22155676600064672,0.1846147913757225,26.87601292760582,26.87601292760582,2.404946072658035,3.9780157690954088,CARGA,0
5.341,4.766167885955222,0.12749584186531523,0.6115963723796003,-0.8968985501024038,0.3888625741527475,-0.09805100670964517,-0.09523533260536987,0.686547759788145,0.014982431825543013,0.22153315695815992,0.1846259566379035,27.212912884627666,27.212912884627666,2.3494173561044422,3.9635553500471374,CARGA,0
5.3420000000000005,4.76607904403228,0.12752875345023018,0.6119963350768775,-0.8969848656528343,0.3999626972771824,-0.08631555043048275,-0.09524283270801985,0.6865485023450177,0.014973778341838911,0.22151054877322301,0.18463924416704416,27.535487202895652,27.535487202895652,2.294565061326483,3.947986021611598,CARGA,0
5.343,4.765982934331395,0.12756027561527458,0.6124066632568607,-0.8970594658117361,0.41032817998323884,-0.0746001589017881,-0.09524937157728264,0.6865503180446711,0.014965507378735227,0.221488896802464,0.1846545375041041,27.844483494317647,27.844483494317647,2.240367799295441,3.9314203530877116,CARGA,0
5.344,4.765879866911023,0.1275904685670843,0.6128266552482271,-0.8971224120596869,0.4199919913664768,-0.06294624795072586,-0.09525501343441442,0.6865531613667433,0.014957565807416362,0.22146815893630997,0.1846717261550139,28.140547525700473,28.140547525700473,2.1868105794846713,3.913957582742468,CARGA,0
5.345,4.765770144566748,0.12761938880928897,0.6132556390775926,-0.8971738009370022,0.4289838293655617,-0.05138887731528202,-0.09525981724980911,0.6865569885562088,0.014949906838440719,0.221448295562249,0.18469070518919786,28.424239335146183,28.424239335146183,2.1338835974088797,3.8956854606764058,CARGA,0
5.346,4.765654062993068,0.1276470892619913,0.6136929697356646,-0.8972137585840553,0.43733065807195415,-0.039957647053116344,-0.09526383725919349,0.6865617575560319,0.014942489398974357,0.2214292695042603,0.18471137487365816,28.696046930665403,28.696046930665403,2.081581215061469,3.876681829590739,CARGA,0
5.347,4.765531910929568,0.1276736194014924,0.6141380268933201,-0.8972424360508847,0.4450571576555708,-0.028677466829412163,-0.09526712342642633,0.6865674279384506,0.014935277569165073,0.22141104594417618,0.1847336403388456,28.95639792452014,28.95639792452014,2.0299011050029288,3.8570159808306568,CARGA,0
5.348,4.765403970293905,0.1276990254143236,0.6145902129937586,-0.8972600052670525,0.45218610043855656,-0.017569216167845944,-0.09526972185842433,0.6865739608359477,0.014928240071662213,0.22139359232972658,0.18475741127300005,29.205669405458845,29.205669405458845,1.978843533223253,3.8367498177296033,CARGA,0
5.349,4.765270516303716,0.1277233503607305,0.6150489516583642,-0.8972666555782203,0.4587386646055704,-0.0066503111677971485,-0.09527167517716216,0.6865813188727414,0.014921349808972167,0.22137687827317415,0.18478260164204813,29.444196307071387,29.444196307071387,1.9284107596222007,3.8159388536998953,CARGA,0
5.3500000000000005,4.765131817589257,0.12774663434366565,0.6155136863536645,-0.8972625907692005,0.4647346953004384,0.004064809019810484,-0.09527302285320055,0.6865894660974484,0.014914583443924906,0.2213608754437364,0.184809129432493,29.672278492969877,29.672278492969877,1.8786065381197288,3.794633068593218,CARGA,0
5.351,4.764988136298291,0.127768914680111,0.6159838792750448,-0.8972480265046409,0.47019292138030494,0.014564264559620944,-0.09527380150473083,0.6865983679174243,0.014907921019044368,0.22134555745638335,0.18483691641502337,29.890186747422316,29.890186747422316,1.8294357011059612,3.772877643496417,CARGA,0
5.352,4.764839728194561,0.12779022607219095,0.6164590104098857,-0.8972231881282744,0.47513113484085207,0.024838376366419283,-0.09527404516571573,0.6866079910351579,0.014901345611075062,0.22133089975910786,0.18486588792683686,30.098167832634335,30.098167832634335,1.7809038152358054,3.750713591252029,CARGA,0
5.353,4.764686842750971,0.12781060077607176,0.6169385767487429,-0.8971883087700521,0.47956633885712147,0.03487935822228839,-0.09527378552633602,0.6866183033869936,0.014894843017308784,0.22131687952033394,0.18489597267089053,30.29644875045571,30.29644875045571,1.733016897527441,3.728178297529115,CARGA,0
5.354,4.764529723238426,0.1278300687670874,0.6174220916182186,-0.8971436277176686,0.4835148694756932,0.044681052383465224,-0.09527305214863313,0.6866292740843769,0.01488840147071252,0.22130347551778487,0.18492710253049235,30.485240326244302,30.485240326244302,1.68578118238633,3.7053059851595904,CARGA,0
5.355,4.764368606811153,0.12784865789990224,0.6179090841134403,-0.8970893890151628,0.4869924952217043,0.05423870250582684,-0.09527187265992129,0.6866408733577396,0.014882011381168903,0.2212906680298345,0.1849592123978156,30.664740215495623,30.664740215495623,1.6392029315911278,3.682128112646563,CARGA,0
5.356,4.7642037245892,0.12786639406282557,0.6183990986116684,-0.8970258402565688,0.4900144982281251,0.06354875859395089,-0.09527027292629967,0.6866530725030922,0.014875665100412633,0.22127843873012681,0.18499224001507125,30.83513541921364,30.83513541921364,1.5932882804813728,3.65867371620137,CARGA,0
5.357,4.7640353017387,0.12788330132564563,0.6188916943516058,-0.8969532315471389,0.49259573993746947,0.07260870942990595,-0.09526827720832998,0.6866658438313441,0.014869356708489656,0.22126677058604377,0.18502612582720115,30.996604381485746,30.996604381485746,1.548043114610278,3.634969703337607,CARGA,0
5.3580000000000005,4.763863557550381,0.12789940208055642,0.6193864450655588,-0.8968718146085567,0.49475071395296144,0.08141693858221864,-0.095265908300754,0.6866791606203366,0.014863081819782853,0.22125564776143736,0.18506081284507203,31.14931873201959,31.14931873201959,1.5034729719965951,3.6110411049113025,CARGA,0
5.359,4.763688705011351,0.12791471594979476,0.6198829381290423,-0.8967818395083214,0.4964930634834449,0.08997510023531591,-0.0952631876579179,0.6866929970695401,0.014856837406839213,0.22124505552390805,0.18509624651825476,31.293258845136975,31.293258845136975,1.4595829668493714,3.5869112915201002,CARGA,0
5.36,4.763510933949797,0.1279292189610624,0.6203807567990893,-0.8966834703871566,0.4978186700471041,0.09836912116477342,-0.09526013547217309,0.6867073285884471,0.014850622290832949,0.22123498096342914,0.18513237538394975,31.422293880893783,31.422293880893783,1.4163788227097303,3.562596960195078,CARGA,0
5.361,4.763330429689052,0.1279428911813526,0.6208795009679093,-0.896576878770699,0.49874416882003425,0.10659161645750313,-0.0952567696314195,0.686722142821928,0.014844458719397796,0.2212254398496438,0.18516917659139864,31.540850039245946,31.540850039245946,1.3739021159786473,3.53793938864298,CARGA,0
5.362,4.763147373074704,0.12795571648447507,0.6213787868944156,-0.8964622428986365,0.4992859265062321,0.11463587206249075,-0.09525310709434635,0.68673742688221,0.014838366849819595,0.2212164452948786,0.18520662612413039,31.649255039585846,31.649255039585846,1.3321515849271863,3.5129670687409176,CARGA,0
5.363,4.762961940505965,0.1279676823257159,0.6218782469114772,-0.8963397470867824,0.49946001706163246,0.122495811854078,-0.09524916396328494,0.6867531673981548,0.014832364851649349,0.221208007907095,0.18524469893105572,31.74783397326818,31.74783397326818,1.2911251954342884,3.487707687765942,CARGA,0
5.364,4.762774303970956,0.12797877952366615,0.6223775291125535,-0.8962095811203034,0.4992822010762834,0.13016596647905426,-0.09524495554974402,0.6867693505627726,0.014826469007252319,0.22120013593814672,0.18528336905057421,31.83690891826049,31.83690891826049,1.2508202129585613,3.4621881432344406,CARGA,0
5.365,4.762584631085521,0.12798900204923258,0.6228762970209953,-0.8960719396764663,0.4987679084418335,0.1376414438371472,-0.09524049643343083,0.6867859621789735,0.014820693810149277,0.22119283542731588,0.18532260972799713,31.916798582046226,31.916798582046226,1.2112332688431544,3.436434556666162,CARGA,0
5.3660000000000005,4.762393085135268,0.12799834682182476,0.6233742292449654,-0.8959270217754075,0.4979322239700614,0.14491790105873914,-0.09523580051544679,0.6868029877035843,0.014815052061033007,0.22118611034012586,0.18536239352658046,31.987817971611605,31.987817971611605,1.1723604214367076,3.410472286443008,CARGA,0
5.367,4.762199825120515,0.12800681351269622,0.6238710191206278,-0.8957750302575508,0.4967898756624242,0.1519915178566801,-0.09523088106629139,0.6868204122896426,0.014809554961350863,0.22117996270242948,0.185402692432434,32.050278089446465,32.050278089446465,1.1341972124626438,3.384325939915124,EMPUJE,0
5.368,4.762021829896401,0.12799655579413122,0.6241809508273993,-0.8954623283469786,0.30993170677154513,0.31270191057224106,-0.09522575076922743,0.6868382208269882,0.014804212204369227,0.22117439272979028,0.1854434779535636,58.551313225536816,58.551313225536816,-3.5,3.5,EMPUJE,0
5.369,4.761859303373583,0.12796772207347737,0.6243083192464376,-0.8949942524755862,0.1273684190382969,0.4680758713924247,-0.09522003399645011,0.6868582004962771,0.014796172683910841,0.22118114096411903,0.18547927379567292,59.057516933700285,59.057516933700285,-3.5,3.5,EMPUJE,0
5.37,4.7617124418335495,0.12792046726994247,0.6242571622538992,-0.8943758475106807,-0.05115699253848027,0.6184049649055532,-0.0952138576081479,0.6868803122800087,0.014785795259208562,0.2212001097892905,0.18551037653545183,59.52915252477682,59.52915252477682,-3.5,3.5,EMPUJE,0
5.371,4.7615814342836655,0.1278549521368917,0.6240312774885177,-0.8936118801540085,-0.22588476538139807,0.7639673566721363,-0.09520733061069074,0.6869045166700444,0.01477341164518356,0.2212311973346755,0.185537058043437,59.96808521128824,59.96808521128824,-3.5,3.5,EMPUJE,0
5.372,4.7614664628012004,0.12777134263406145,0.6236342379130558,-0.8927068518824779,-0.3970395754618806,0.9050282715306177,-0.09520054628668008,0.6869307737768416,0.01475932800059604,0.2212742979200345,0.18555956723528522,60.376079269951525,60.376079269951525,-3.5,3.5,EMPUJE,0
5.373,4.761367702866291,0.12766980934704122,0.6230694062654089,-0.8916650114194822,-0.564831647647029,1.0418404629957039,-0.09519358407548306,0.686959043435123,0.014743826458855025,0.22132930246748106,0.1855781317134515,60.75480341986218,60.75480341986218,-3.5,3.5,EMPUJE,0
5.3740000000000006,4.7612853236838495,0.12755052695148217,0.6223399484864283,-0.8904903667305213,-0.7294577789806022,1.1746446889608517,-0.09518651123327121,0.6869892853056221,0.014727166599535935,0.22139609888226758,0.18559295930573055,61.1058359003568,61.1058359003568,-3.5,3.5,EMPUJE,0
5.375,4.761219488494482,0.12741367371959464,0.6214488462036966,-0.8891866965408631,-0.8911022827316506,1.3036701896581415,-0.0951793842981952,0.6870214589726218,0.014709586859414009,0.22147457240407792,0.1856042395067823,61.43066926658631,61.43066926658631,-3.5,3.5,EMPUJE,0
5.376,4.76117035487453,0.12725943106659812,0.6203989083434388,-0.8877575613763881,-1.0499378602577543,1.4291351644750798,-0.09517225038337584,0.6870555240370727,0.014691305882456068,0.22156460593043578,0.18561214482842842,61.73071491976066,61.73071491976066,-3.5,3.5,EMPUJE,0
5.377,4.761138075025371,0.12708798313488462,0.6191927819364114,-0.8862063141315975,-1.2061264070274893,1.5512472447905707,-0.09516514831774121,0.6870914402051329,0.014672523808757998,0.2216660803137832,0.18561683206420354,62.00730738795137,62.00730738795137,-3.5,3.5,EMPUJE,0
5.378,4.761122796052158,0.12689951641375297,0.6178329621778923,-0.8845361101711166,-1.3598197585190295,1.6702039604809322,-0.09515810965243277,0.6871291673720117,0.014653423502841045,0.22177887463370136,0.18561844347332235,62.26170837239174,62.26170837239174,-3.5,3.5,EMPUJE,0
5.3790000000000004,4.7611246602321815,0.12669421939266381,0.6163218017967413,-0.8827499169729456,-1.5111603811509102,1.7861931981709693,-0.09515115954844466,0.6871686657010733,0.014634171722101297,0.22190286644569943,0.1856171078889525,62.49511057321827,62.49511057321827,-3.5,3.5,EMPUJE,0
5.38,4.761143805273071,0.12647228224605636,0.6146615197838419,-0.8808505233232733,-1.66028201289943,1.89939364967234,-0.09514431755934435,0.6872098956981518,0.014614920226499323,0.22203793200792138,0.18561294175539472,62.708641307718096,62.708641307718096,-3.5,3.5,EMPUJE,0
5.381,4.76118036456106,0.12623389654785552,0.6128542095260335,-0.8788405480739047,-1.8073102578083458,2.0099752493685883,-0.09513759832132711,0.6872528182811201,0.014595806830813823,0.22218394648706996,0.18560605009851477,62.90336593330329,62.90336593330329,-3.5,3.5,EMPUJE,0
5.382,4.761234467399542,0.12597925501388443,0.6109018463878385,-0.8767224484743247,-1.9523631381950333,2.1180995995799448,-0.09513101216143693,0.6872973948447197,0.014576956400984914,0.2223407841447835,0.185596527433523,63.0802910866101,63.0802910866101,-3.5,3.5,EMPUJE,0
5.383,4.761306239238163,0.12570855127048053,0.6088062947798409,-0.8744985280911486,-2.0955516079975602,2.2239203831760666,-0.09512456563352507,0.6873435873207512,0.0145584817962095,0.22250831850564426,0.18558445861395909,63.240367749398814,63.240367749398814,-3.5,3.5,EMPUJE,0
5.384,4.761395801892685,0.1254219796476941,0.6065693147494559,-0.8721709443282417,-2.2369800303850935,2.327583762906831,-0.09511826199042589,0.6873913582336898,0.014540484758579802,0.22268642250794746,0.18556991962552463,63.384494151185685,63.384494151185685,-3.5,3.5,EMPUJE,0
5.385,4.761503273755876,0.12511973499552698,0.6041925681269907,-0.8697417155611483,-2.3767466224650797,2.429228767093434,-0.0951121015998311,0.6874406707518442,0.014523056752116986,0.22287496863829406,0.18555297832818246,63.51351851793719,63.51351851793719,-3.5,3.5,EMPUJE,0
