t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,u1,u2,F1,F2,footx,footy,footz,phase
3.95044274793573,-3.87156288043498,0.0884723786789811,1.45159170718735,-2.02958811463418,-1.21893438794477,-0.712288118567179,0.530648637314578,4.37894603293504,0.956127662515376,4.02990359083106,-7.78708904726764,20.4280880950036,-0.439145954723696,0.320168817165051,1.1019295476089e-09,1
3.95169274793573,-3.87309087236918,0.0875799141794593,1.45222526346596,-2.02407421060546,-1.225838012187,-0.715648268823384,0.482933889762234,4.44336171162845,0.926447357545934,3.96369311836783,-7.67882160740353,19.9934919432718,-0.439321643683697,0.320296907012518,1.11437049171714e-09,1
3.95294274793573,-3.87462743887635,0.0866832752933954,1.4527987785948,-2.01847955966093,-1.23265385007149,-0.7189668771397,0.43458735061425,4.50813897331321,0.896910408732204,3.89692897382047,-7.56700961253839,19.5547881004271,-0.439499654096698,0.320426689364715,1.12979265179391e-09,1
3.95419274793573,-3.87617247080747,0.0857825150978578,1.45331148092452,-2.01280371875131,-1.23938283264894,-0.722242084299505,0.385638151623062,4.57326331561773,0.867535022411177,3.8296421402797,-7.45168375528195,19.1121062056052,-0.439679999441916,0.320558174049606,1.13750001431989e-09,1
3.95544274793573,-3.87772586018849,0.0848776890103036,1.45376263519662,-2.00704626290299,-1.24602594593136,-0.725471918955962,0.336115742919128,4.63872007940776,0.838339252339058,3.7618637889545,-7.3328768212359,18.6655760591195,-0.439862692775954,0.320691370588359,1.1407817902126e-09,1
3.95669274793573,-3.87928750032231,0.08396885504769,1.45415154364789,-2.00120678603135,-1.25258422748063,-0.728654298755311,0.286049831958807,4.70449447991906,0.809340989258596,3.69362525992901,-7.21062362763546,18.2153275674412,-0.440047746704577,0.320826288167151,1.15384678547881e-09,1
3.95794274793573,-3.88085728585367,0.083056073928107,1.45447754574668,-1.99528490054158,-1.25905876282973,-0.731787028464303,0.235470340908049,4.77057161551161,0.780557951283221,3.62495804533712,-7.08496094724474,17.761490756625,-0.440235173359471,0.320962935631855,1.16995433913775e-09,1
3.95919274793573,-3.88243511280878,0.0821394091484996,1.45474001822432,-1.98928023727726,-1.26545068354675,-0.734867799405818,0.184407381281214,4.83693647528133,0.752007672723116,3.55589377287589,-6.95592742364441,17.30419579065,-0.440424984388042,0.321101321477612,1.17705865280288e-09,1
3.96044274793573,-3.88402087863697,0.0812189271107922,1.45493837540415,-1.98319244579602,-1.27176116521715,-0.737894190147998,0.132891224748956,4.90357395166596,0.72370749297011,3.4864641890764,-6.82356348878285,16.843572981262,-0.440617190938804,0.321241453833186,1.17985562032158e-09,1
3.96169274793573,-3.88561448229296,0.0802946973668454,1.45507206996647,-1.97702119499203,-1.27799142379115,-0.740863667933383,0.0809522468133044,4.97046886630549,0.695674546693312,3.41670114119429,-6.68791129260664,16.3797527697962,-0.440811803632117,0.321383340434431,1.19343339117367e-09,1
3.96294274793573,-3.88721582428507,0.0793667927341431,1.45514059252069,-1.97076617270378,-1.28414271165632,-0.743773587817468,0.0286208875518516,5.03760597609536,0.667925754783549,3.34663656142588,-6.54901462326144,15.9128657692293,-0.441008832530821,0.321526988620475,1.21004193210511e-09,1
3.96419274793573,-3.88882480670539,0.0784352893788276,1.4551434715366,-1.96442708565141,-1.29021631552829,-0.746621192594309,-0.024072371884651,5.10496997918987,0.640477813472125,3.27630245105481,-6.4069188202294,15.4430428066314,-0.441208287130593,0.321672405320153,1.21664548748124e-09,1
3.96544274793573,-3.89044133326028,0.0775002669352067,1.45508027352064,-1.95800365964075,-1.2962135543055,-0.749403613723574,-0.0770970351845942,5.17254552461733,0.613347183449896,3.20573086444958,-6.26167068999702,14.9704149598036,-0.441410176347911,0.321819597033371,1.21916762536173e-09,1
3.96669274793573,-3.89206530933187,0.0765618087313782,1.45495060344649,-1.95149564000166,-1.30213577523393,-0.752117873277469,-0.130422641740101,5.24031723327583,0.586550080634214,3.13495389212126,-6.11331843431422,14.4951135701064,-0.441614508489631,0.321968569806942,1.23312033587647e-09,1
3.96794274793573,-3.89369664200793,0.0756200019170496,1.45475410420417,-1.94490279123698,-1.30798434967928,-0.754760884130496,-0.184018801356616,5.30826970094004,0.560102467506143,3.06400364600696,-5.96191157324991,14.0172703091965,-0.441821291217953,0.322119329231417,1.25002710092692e-09,1
3.96919274793573,-3.89533524010178,0.074674937550443,1.454490456449,-1.93822489696338,-1.31376067085094,-0.757329450300779,-0.237855214780201,5.37638750187991,0.534020042410277,2.99291224431018,-5.80750086226676,13.5370172428853,-0.442030531541148,0.322271880424234,1.25626022345199e-09,1
3.97044274793573,-3.896981014171,0.0737267107087591,1.45415937863541,-1.93146176005224,-1.31946615159752,-0.759820268341738,-0.291901696703628,5.44465519656801,0.508318228913397,2.92171179611424,-5.65013821290027,13.054486886202,-0.442242235803778,0.322426228008403,1.25872674609784e-09,1
3.97169274793573,-3.89863387655772,0.0727754206882509,1.45376062712197,-1.92461320288787,-1.3251022203876,-0.762229929605672,-0.346128218872284,5.51305734609353,0.483012166888292,2.85043438567225,-5.4898766252685,12.5698122464755,-0.4424564096552,0.322582376091504,1.27289153696586e-09,1
3.97294274793573,-3.90029374139838,0.0718211711429726,1.45329399554703,-1.9176790670978,-1.33067031677032,-0.764554921202973,-0.400504937976459,5.58157851011205,0.458116703930245,2.77911205879429,-5.32677011903311,12.0831269149137,-0.442673058009378,0.3227403282621,1.2898825471272e-09,1
3.97419274793573,-3.90196052463241,0.0708640701748032,1.45275931461929,-1.91065921351763,-1.33617188899738,-0.766791626959003,-0.455002213586227,5.65020324906479,0.433646384794807,2.70777680818839,-5.16087366040937,11.5945651433381,-0.44289218503561,0.32290008756948,1.29590239494187e-09,1
3.97544274793573,-3.90363413915315,0.0699042480428147,1.45215653568797,-1.90355363372182,-1.34158806661212,-0.768847913906919,-0.509176403558073,5.71838051927095,0.409582323115113,2.6365035160431,-4.99207068797856,11.1058389840987,-0.443113791561848,0.323061654699328,1.65197104780301e-09,1
3.97669274793573,-3.90531443071715,0.0689421388171273,1.45148704643381,-1.89636414864805,-1.34685466705325,-0.770454608481149,-0.561752142814134,5.78446591195073,0.38583888605798,2.56545604532251,-4.81996322065697,10.6219012253203,-0.443337834782084,0.323224998289109,1.78457590892245e-09,1
3.97794274793573,-3.90700118931401,0.0679783953228528,1.45075328004033,-1.88909393579685,-1.35192901093702,-0.771448554706221,-0.611947979802769,5.84744213157533,0.362369824632968,2.49474919787862,-4.64446123411052,10.1458844109936,-0.443564238928858,0.323390063060286,1.49289881498649e-09,1
3.97919274793573,-3.90869416947085,0.067013784612826,1.44995822992405,-1.88174691695416,-1.35680019753909,-0.771808061354699,-0.659643291132275,5.90714280406826,0.339181617916028,2.42443024618602,-4.46578022295001,9.67842559349447,-0.443792909400655,0.323556780198701,1.30824617632086e-09,1
3.98044274793573,-3.91039311163862,0.066049103988658,1.44910505498329,-1.87432724012763,-1.3614736217841,-0.771582686246102,-0.705050138592748,5.96383039819553,0.316307128419416,2.35451217434664,-4.2842554312208,9.21889802813317,-0.444023744792673,0.323725075789961,1.33120888791416e-09,1
3.98169274793573,-3.91209776892376,0.065085071947288,1.44819656824132,-1.86683861344278,-1.36594397500115,-0.770771887936733,-0.748145792799029,6.01746565461464,0.293760107587987,2.28503150445791,-4.10013137742843,8.76756301837818,-0.444256652763454,0.323894882404566,1.34187591073476e-09,1
3.98294274793573,-3.91380788569706,0.0641224143243275,1.44723564400965,-1.8592848397854,-1.37020836967299,-0.769385013559951,-0.788952958502884,6.06806781655527,0.271557654894057,2.21601993933882,-3.91366799362169,8.32450994998181,-0.444491537408835,0.32406613015839,1.35503529404002e-09,1
3.98419274793573,-3.91552320293902,0.0631618453807107,1.44622512931013,-1.85166969898649,-1.3742642310902,-0.767431528508573,-0.827494198837952,6.11565615175332,0.249716523112059,2.14750889927194,-3.7251233957256,7.88982811282969,-0.444728302114948,0.324238748645773,1.38104142705098e-09,1
3.98544274793573,-3.91724345849343,0.0622040675742846,1.44516784330327,-1.84399694707102,-1.37810929473192,-0.764921015341537,-0.863791938571322,6.16024998053146,0.228253090930376,2.07952949004266,-3.53475382179833,7.46360648487095,-0.444966849646967,0.324412666933691,1.4022085896917e-09,1
3.98669274793573,-3.91896838753526,0.0612497710160869,1.4440665756095,-1.83627031430102,-1.38174160136426,-0.761863170285497,-0.897868458070248,6.20186871614267,0.207183335874879,2.01211246970756,-3.34281356042865,7.04593346093035,-0.445207082206469,0.324587813699514,1.4139070339883e-09,1
3.98794274793573,-3.92069772309689,0.0602996336380864,1.44292408840588,-1.82849350678038,-1.38515949187941,-0.758267809233567,-0.929745956136443,6.24053197631892,0.186522808933887,1.94528820919591,-3.14955487965255,6.63689638088939,-0.445448901437614,0.324764117267285,1.42876930252223e-09,1
3.98919274793573,-3.92243119634111,0.0593543212019267,1.44174311711275,-1.82067020689089,-1.38836160458984,-0.754144869817697,-0.959446576213537,6.27625963508681,0.166286608989514,1.87908665871891,-2.95522794427869,6.23658122610641,-0.445692208493967,0.324941505594527,1.45383027925355e-09,1
3.99044274793573,-3.92416853680488,0.0584144870738392,1.44052636977175,-1.81280407237381,-1.3913468725608,-0.74950440942214,-0.986992415108594,6.3090718533208,0.146489357369388,1.81353731592085,-2.76008072399269,5.84507236739077,-0.445936904133826,0.325119906288442,1.47269754724455e-09,1
3.99169274793573,-3.92590947285194,0.0574807716882193,1.439276525318,-1.80489873409833,-1.39411451864568,-0.744356600196473,-1.01240552823746,6.33898912476333,0.127145172845933,1.74866919235894,-2.56435888857721,5.46245225240239,-0.446182888796402,0.325299246750989,1.48563694679638e-09,1
3.99294274793573,-3.92765373216372,0.0565538027050019,1.43799623539724,-1.79695779716552,-1.39666405027824,-0.738711732599445,-1.03570799854999,6.36603238780345,0.108267648445166,1.68451077453087,-2.36830569562621,5.0888009113856,-0.446430062634143,0.325479454214274,1.50267146555721e-09,1
3.99419274793573,-3.92940104199577,0.0556341950158399,1.43668812492527,-1.78898484110176,-1.39899525672389,-0.732580216256048,-1.05692196647824,6.39022307794964,0.089869828065396,1.62108999122014,-2.17216187021472,4.72419563354839,-0.446678325588957,0.325660455744397,1.52661423606648e-09,1
3.99544274793573,-3.9311511294109,0.0547225505269824,1.43535479139604,-1.78098341876525,-1.40110820621685,-0.725972576897866,-1.07606964232141,6.4115831591954,0.0719641832068994,1.55843418282277,-1.9761654758291,4.36871069839284,-0.446927577492807,0.325842178276805,1.54275085328254e-09,1
3.99669274793573,-3.93290372171579,0.0538194576378055,1.43399880306294,-1.77295705381693,-1.40300324067413,-0.718899449511158,-1.09317331940188,6.43013517271897,0.0545625902418206,1.49657006878147,-1.78055177007896,4.02241704538326,-0.447177718160195,0.326024548766321,1.55715181547611e-09,1
3.99794274793573,-3.93465854691542,0.052925491401499,1.43262270044796,-1.76490924133225,-1.40468097008283,-0.711371579217787,-1.10825544552825,6.44590234532032,0.0376763096162591,1.43552371039317,-1.58555304766003,3.68538178315797,-0.447428647441508,0.326207494220406,1.57676457133993e-09,1
3.99919274793573,-3.93641533395207,0.05204121353533,1.43122899675899,-1.75684344775466,-1.40614226952833,-0.703399820793173,-1.12133865481598,6.45890864069916,0.0213159648932786,1.3753204802024,-1.39139847975936,3.35766786715472,-0.447680265305852,0.326390941717805,1.59939951647342e-09,1
4.00044274793573,-3.93817381292654,0.0511671722168331,1.42982017711608,-1.74876310962719,-1.40738827597484,-0.694995134436101,-1.13244578195378,6.46917878966538,0.00549152187870885,1.31598503360099,-1.19831394629816,3.03933383647462,-0.447932471944878,0.326574818460075,1.61248670232234e-09,1
4.00169274793573,-3.93993371551669,0.0503039015866801,1.42839869661441,-1.74067163075757,-1.40842038236302,-0.686168576822757,-1.14159987993405,6.47673833792603,-0.00978773167856402,1.25754127850351,-1.00652185177834,2.73043349333085,-0.448185167878458,0.326759051923657,1.6285536530436e-09,1
4.00294274793573,-3.94169477539223,0.0494519219267635,1.4269669815172,-1.73257238236776,-1.40924023124476,-0.676931299306149,-1.14882429067074,6.48161374717713,-0.0245132043249279,1.20001234129562,-0.816240926015404,2.43101544498352,-0.4484382540236,0.326943569889167,1.65105017288156e-09,1
4.00419274793573,-3.94345672843462,0.0486117396814602,1.42552742952536,-1.72446870282019,-1.40984971140944,-0.667294546067747,-1.15414267689484,6.48383244308252,-0.0386770192408728,1.14342053937095,-0.627686026226851,2.14112280650786,-0.448691631780598,0.327128300472301,1.67219621049347e-09,1
4.00492423277227,-3.94448811153427,0.0481257444744442,1.42468233416728,-1.71972579475517,-1.41010964140087,-0.66147447751108,-1.15638046404042,6.48390988525516,-0.046702119652065,1.1107469840013,-0.518230967038947,1.97591438184631,-0.448840001422575,0.32723647258981,1.67852385810074e-09,1
4.00565571760882,-3.94551965882177,0.0476440544990456,1.42383583624645,-1.71498315757711,-1.41029872180229,-0.655523772490806,-1.15797861804412,6.48309311809353,-0.0545311099002095,1.07840588806095,-0.409480803245866,1.81398735013743,-0.448988417816759,0.327344678790078,1.68405327963944e-09,1
4.00638720244536,-3.94655131863471,0.0471667644457039,1.42298840171039,-1.71024144311069,-1.41041744471979,-0.649444722939914,-1.15894204705498,6.48138812299484,-0.0621627662535411,1.04640131815282,-0.301476581640246,1.6553475369738,-0.449136861518783,0.327452904898812,1.69428398134192e-09,1
4.00711868728191,-3.94758303970761,0.0466939673353074,1.42214049293256,-1.70550129870535,-1.41046632856958,-0.643239628871011,-1.15927571212847,6.47880101804814,-0.0695959551039115,1.01473723547306,-0.194258812432665,1.49999999999827,-0.449285313177524,0.32756113681126,1.70867536135669e-09,1
4.00711868728191,-3.94758303970761,0.0466939673353074,1.42214049293256,-1.70550129870535,-1.41046632856958,-0.643239628871011,-1.15927571212847,6.47880101804814,-3.1743447464759,-3.8608189182294,-23.2484860390928,4.87259907501694,-0.449285313177524,0.32756113681126,1.70867536135669e-09,0
4.00729765330904,-3.94783539259638,0.0465788346967856,1.42192781883441,-1.70435338150034,-1.40965518768062,-0.643401279904891,-1.21737595976581,6.34971768605501,-3.17434474567976,-3.83954564148154,-23.1135804735947,4.86316049506278,-0.449319744839104,0.327589475517116,3.49460975701803e-07,0
4.00747661933616,-3.94808760081378,0.0464636739244837,1.42170477157865,-1.70322846215103,-1.40884956227108,-0.64355402993596,-1.27519922510188,6.22179193654089,-3.17434474442274,-3.81831240882472,-22.9789247379504,4.85421521892565,-0.449350414759698,0.327621513209328,1.3778913703342e-06,0
4.00765558536329,-3.94833966533619,0.0463484866128273,1.42147140056559,-1.70212633404365,-1.40804933274361,-0.643697862548965,-1.3327474066385,6.09501760064276,-3.17434474239882,-3.79711976247102,-22.8445221214623,4.84574699590637,-0.449377344701401,0.327657221475394,3.06528915192377e-06,0
4.00783455139042,-3.94859158711877,0.0462332743591025,1.42122775485941,-1.70104679166299,-1.40725438121575,-0.643832762366473,-1.39002237482872,5.9693885195641,-3.17434473910674,-3.77596822870868,-22.7103757787721,4.83773984434279,-0.449400556462355,0.327696571978202,5.39062761081279e-06,0
4.00872938152606,-3.94984908702156,0.0456568950403445,1.41985710224136,-1.69598074313826,-1.40335478217445,-0.644372796515585,-1.67236273251969,5.35820710775106,-3.17434474839156,-3.67084459958353,-22.0435897849721,4.80407934951175,-0.449461608358316,0.32794697101098,2.58965649142079e-05,0
4.0096242116617,-3.95110314986208,0.0450801331522337,1.41823675405473,-1.69144914434152,-1.39957042420681,-0.644687770502514,-1.94813787831345,4.77473969803189,-3.17434474784215,-3.56681906207309,-21.383614582488,4.77969860751344,-0.449432987713514,0.328284224254585,5.95679005658614e-05,0
4.01051904179735,-3.95235387299784,0.0445031904184443,1.41637249225578,-1.68742754142517,-1.39588842757293,-0.644776787605301,-2.21755331119756,4.21823067646117,-3.17434469452758,-3.46394116246912,-20.7307198100767,4.76288741516642,-0.449317433818546,0.328704890673875,0.00010447059811653,0
4.01141387193299,-3.95360134281679,0.0439262692235385,1.41426992438165,-1.68389213681121,-1.39229688910329,-0.644639441325444,-2.48080082357904,3.68793337409349,-3.17434452990095,-3.36225254984804,-20.0851219965128,4.75208454650999,-0.449117682336591,0.32920559080821,0.000159006166056304,0
4.01266387193299,-3.9553386454212,0.0431207787100673,1.41094407669395,-1.67972366941764,-1.38740933765234,-0.644075207328541,-2.83877047857168,2.98966791174313,-3.06589075088952,-3.22223137523364,-19.1956310156999,4.74444959856464,-0.448702839826362,0.330032751842531,0.000248903238512557,0
4.01391387193299,-3.95706992094552,0.0423162725196327,1.40717794500693,-1.67639800597408,-1.3826575546462,-0.643037548965409,-3.18434028515406,2.33901284274699,-2.92216191787316,-3.08480732710975,-18.3220326607343,4.74201923354606,-0.448136323099096,0.331000866344226,0.000352431345619271,0
4.01516387193299,-3.95879534330539,0.0415134156378708,1.40298941954794,-1.67385725923428,-1.378044033367,-0.641422208410204,-3.51416246777535,1.7335442351569,-2.78184700563168,-2.95048588470094,-17.4677796641746,4.7407225707157,-0.447425795730158,0.332101001682274,0.000467964436009554,0
4.01641387193299,-3.96051509843635,0.040713026204604,1.39840142554658,-1.67204654835316,-1.37358919998589,-0.63907576576003,-3.82306222304404,1.17058797320327,-2.6460183158388,-2.81998063798371,-16.6378624549217,4.73641266775586,-0.446579398280614,0.33332392333957,0.000594823355710633,0
4.01766387193299,-3.96222939180058,0.0399160838303053,1.39344230961887,-1.67091418419346,-1.36930635781485,-0.635900980762779,-4.10773734881637,0.647643509787896,-2.51541401046297,-2.69377687934508,-15.8357613976269,4.72591296997584,-0.445605756456955,0.334660079069042,0.000733149798783415,0
4.01891387193299,-3.96393842899332,0.0391235987501713,1.38814144793543,-1.67041148519128,-1.3651782165397,-0.631949380587767,-4.37002882739934,0.162839842977882,-2.38991407619842,-2.57173540416084,-15.0606474430554,4.70791868651231,-0.444513448239765,0.336100106852402,0.000883607974224703,0
4.02016387193299,-3.9656423970696,0.0383365203364975,1.38252608111563,-1.67049198402979,-1.36119461811658,-0.627253985549893,-4.61107651538498,-0.285689910625615,-2.26946732879257,-2.45378164961097,-14.3122032693018,4.68133439815014,-0.443310686930986,0.33763512793648,0.00104712441792161,0
4.02141387193299,-3.96734147229121,0.0375557585345781,1.37662210952051,-1.67111140988185,-1.35734787991148,-0.621848030155295,-4.83198047494873,-0.699745231102284,-2.15399417111727,-2.33983170743792,-13.5900911880337,4.64540131039487,-0.442005401439137,0.339256655990441,0.00122481826631436,0
4.02266387193299,-3.96903582178052,0.0367821824169137,1.37045408571898,-1.67222769761947,-1.35363255108686,-0.615764789194749,-5.03379964503658,-1.08105741453763,-2.04339235021213,-2.22979478840274,-12.8939571339265,4.59965040871819,-0.440605218272488,0.340956602923478,0.00141792025145555,0
4.02391387193299,-3.97072560700239,0.0360166162355176,1.36404517352527,-1.67380104785746,-1.3500449163439,-0.609037180913034,-5.21754805655968,-1.43128653414939,-1.93754206011198,-2.12357526591573,-12.2234325923098,4.54385896309375,-0.439117434806214,0.342727294790052,0.00162770882797067,0
4.02516387193299,-3.9724109860557,0.0352598443206382,1.35741733180477,-1.6757936399409,-1.34658257150379,-0.601697651002474,-5.38419751094128,-1.752027818768,-1.8363101227122,-2.02107467847683,-11.5781365455346,4.47801422168496,-0.437549061653825,0.344561422512241,0.00185544756642288,0
4.02641387193299,-3.97409211493039,0.0345126125837735,1.35059138186301,-1.6781695254692,-1.34324420384073,-0.593778092304416,-5.5346784057549,-2.04481401128018,-1.73955366962705,-1.92219328339866,-10.9576757873827,4.40228013855637,-0.435906831365865,0.346452025963626,0.00210233720052807,0
4.02766387193299,-3.9757691481685,0.0337756277807397,1.34358700614186,-1.68089463373776,-1.34002944660648,-0.585309761011074,-5.66987955181492,-2.31111535400184,-1.64712327204699,-1.82683116528714,-10.3616438919148,4.31696656789646,-0.434197186798227,0.348392498168917,0.0023694811370301,0
4.02891387193299,-3.9774422402674,0.0330495551976161,1.33642272540408,-1.68393681758289,-1.33693857653116,-0.576323073174129,-5.79064694005357,-2.55233836879143,-1.55886548660114,-1.7348889489554,-9.7896192575334,4.2225009683739,-0.432426262743165,0.350376596694381,0.00265786268164066,0
4.03016387193299,-3.97911154645696,0.03233502358458,1.32911605908882,-1.68726560355436,-1.33397227532797,-0.566847600724431,-5.89778736330163,-2.76983222697737,-1.47462485836198,-1.64626866644567,-9.24116474547257,4.11940642052538,-0.430599924761503,0.352398401389594,0.00296831714199827,0
4.03141387193299,-3.98077722315184,0.0316326268349402,1.32168358506488,-1.69085209879967,-1.3311315055524,-0.556912054177544,-5.99206985167993,-2.96489126466869,-1.39424571110807,-1.5608743618276,-8.71582719237869,4.00828105304746,-0.428723778218408,0.354452301035289,0.0033015148277068,0
4.03266387193299,-3.98243942802272,0.0309429236318589,1.31414094051019,-1.69466899530295,-1.32841743589646,-0.546544243245658,-6.07422601070966,-3.13875520658294,-1.31757364079429,-1.47861242676521,-8.213136746291,3.88977882510798,-0.426803159565436,0.356532997053153,0.00365795399978113,0
4.03391387193299,-3.98409832013989,0.0302664360565324,1.30650280725759,-1.69869060843274,-1.32583128165622,-0.535770970534404,-6.14495002284695,-3.2926086227153,-1.24445658268399,-1.39939163921026,-7.73260567775479,3.76459201276417,-0.424843122466992,0.358635512319488,0.00403796177399014,0
4.03516387193299,-3.98575406002834,0.0296036541894653,1.29878304718159,-1.70289266161674,-1.32337418755645,-0.524618076933233,-6.20490234427691,-3.42758673587959,-1.17474558326375,-1.32312344703244,-7.27372883336638,3.63343896421198,-0.422848471834046,0.360755155373637,0.00444168534233627,0
4.03641387193299,-3.98740680970958,0.028955037754889,1.29099475309161,-1.70725220595642,-1.32104716716389,-0.513110452791866,-6.25471127477734,-3.54477776249394,-1.10829551127407,-1.24972209114986,-6.83598430484198,3.49705223365902,-0.420823772473812,0.362887508841025,0.00486909193930942,0
4.03766387193299,-3.98905673246724,0.0283210159810968,1.28315024969983,-1.71174762427786,-1.31885107363499,-0.501272020399976,-6.29497344944447,-3.64522312545985,-1.04496563464037,-1.17910457385524,-6.41883424167029,3.35616733472468,-0.418773342671133,0.365028432017221,0.00531997651452511,0
4.03891387193299,-3.99070399231836,0.0277019867547759,1.27526108179121,-1.71635866537219,-1.31678653364247,-0.489125676793621,-6.3262542866779,-3.72991703171548,-0.98461992742411,-1.11119043513343,-6.02172529823708,3.211512585702,-0.416701243669421,0.367174067258039,0.00579397484278992,0
4.04016387193299,-3.99234875382249,0.0270983207562982,1.26733812690643,-1.72106625852298,-1.31485390251871,-0.476693359549236,-6.34909135536625,-3.79981157307942,-0.927127216715055,-1.04590178853702,-5.64409018857465,3.06380325807848,-0.414611309611756,0.36932080905518,0.00629056398584529,0
4.04141387193299,-3.99399118195988,0.0265103629803748,1.25939163781409,-1.72585244431936,-1.31305324207569,-0.463996070259154,-6.36399583967977,-3.85581878022645,-0.872361339035423,-0.983163249001564,-5.28534940434825,2.91373551463652,-0.412507156122599,0.371465293208531,0.00680907029151015,0
4.04266387193299,-3.9956314417723,0.0259384327167407,1.25143124271405,-1.73070037873274,-1.31138431796814,-0.451053868265434,-6.37145299960255,-3.89881074031611,-0.820201256426471,-0.922901774523814,-4.94491309316429,2.76198051370719,-0.410392176180394,0.373604397742072,0.00734868367855028,0
4.04391387193299,-3.99726969754323,0.0253828230422861,1.24346593385163,-1.73559436399436,-1.30984658946588,-0.437885839677942,-6.37192265729258,-3.92961909257915,-0.770531025891326,-0.865046400792925,-4.62218267354894,2.60917917326425,-0.408269532549841,0.375735246873995,0.00790847571580644,0
4.04516387193299,-3.99890611261852,0.0248438044589069,1.23550416104394,-1.74051968836954,-1.30843920359085,-0.42451017054539,-6.36584209868605,-3.94903946549176,-0.723239669119859,-0.809528204921489,-4.3165529066135,2.45594038183613,-0.406142184528162,0.377855183704702,0.00848740334443372,0
4.04641387193299,-4.00054084926074,0.0243216262560947,1.22755386685386,-1.74546256653322,-1.30716099393514,-0.410944175306831,-6.35362733911129,-3.95783324160031,-0.678221079646756,-0.756280188759602,-4.027414017361,2.30283868597969,-0.40401289671839,0.37996175961929,0.00908431945656796,0
4.04766387193299,-4.00217406827125,0.0238165165566619,1.21962248586319,-1.75041014356228,-1.30601049191903,-0.397204296775554,-6.33567348005277,-3.95672757825178,-0.635373938829051,-0.705237114895021,-3.75415392454006,2.150411874115,-0.401884237047777,0.382052733502215,0.00969798885553856,0
4.04891387193299,-4.00380592810686,0.0233286820213968,1.21171693300356,-1.75535052253999,-1.30498594665448,-0.38330609048812,-6.31235506216585,-3.9464147982465,-0.594601570343035,-0.656335294931448,-3.49616030118171,1.99915892500317,-0.399758571772024,0.384126073566399,0.0103271069594545,0
4.05016387193299,-4.00543658483039,0.0228583109999003,1.20384368149549,-1.76027262575732,-1.30408533689011,-0.369264299118773,-6.28402850176357,-3.92755626693961,-0.55581171367655,-0.609512555970787,-3.25282253105684,1.84954064828859,-0.39763808958898,0.38617993299019,0.0109703034106589,0
4.05141387193299,-4.00706619201056,0.0224055747250381,1.19600879199095,-1.76516614323741,-1.30330637962967,-0.355092882485123,-6.25103314207129,-3.90078390845417,-0.518916343899304,-0.564708143913008,-3.02353365483164,1.70197965755154,-0.395524810561194,0.388212639534969,0.0116261521385119,0
4.05266387193299,-4.00869490038033,0.021970627388539,1.18821791107065,-1.77002153646622,-1.30264654722883,-0.340805021209209,-6.21369149420302,-3.86670015926249,-0.483831523177125,-0.521862600788457,-2.80769238983996,1.55686008862245,-0.393420585887335,0.390222693428721,0.0122931862153509,0
4.05391387193299,-4.01032285701375,0.0215536059763016,1.18047625935504,-1.77483006260754,-1.3021031008019,-0.326413110788922,-6.17230941468259,-3.82587730210936,-0.450477243400715,-0.480917631114591,-2.60470506979269,1.41452748696348,-0.391327094971561,0.392208767573649,0.0129699147958678,0
4.05516387193299,-4.01195020544115,0.0211546329600283,1.17278869692826,-1.77958365419083,-1.301673107357,-0.311928833908911,-6.12717813467754,-3.77886088585041,-0.418777187500931,-0.441816091294893,-2.41398707889503,1.2752907313945,-0.389245867119681,0.394169685903652,0.013654824967506,0
4.05641387193299,-4.01357708562023,0.0207738173249319,1.16515974760637,-1.78427487466603,-1.30135345146894,-0.297363190181471,-6.07857511821308,-3.72617104100525,-0.388658538860105,-0.404501929821833,-2.23496428564197,1.13942325439178,-0.387178290342153,0.396104413488934,0.0143463897775041,0
4.05766387193299,-4.01520363365408,0.02041125465223,1.15759359691686,-1.78889692173967,-1.30114085344044,-0.28272650191408,-6.02676420294392,-3.66830240008485,-0.360051831290619,-0.368920113633697,-2.06707455009998,1.00716393745217,-0.385125612342401,0.398012053638185,0.0150430806463189,0
4.05891387193299,-4.01682998108467,0.0200670270290288,1.15009408034048,-1.7934436481644,-1.30103190624947,-0.268028414477329,-5.97199562098725,-3.60572343549617,-0.33289081875141,-0.335016563498022,-1.9097692289903,0.878718052514476,-0.38308893907248,0.399891847089749,0.0157433814534255,0
4.06016387193299,-4.01845625516166,0.0197412053169056,1.14266473866695,-1.79790945768099,-1.30102309102668,-0.253277964345913,-5.91450769383834,-3.5388795017567,-0.307112257393916,-0.302738161954394,-1.76251393288607,0.754259685157934,-0.381069254025997,0.401743153066707,0.0164457880921318,0
4.06141387193299,-4.02008257888549,0.0194338500206383,1.13530883834556,-1.80228926673859,-1.30111078805998,-0.238483607423874,-5.85452753116978,-3.46819399059173,-0.282655735739509,-0.272032725537904,-1.62478934167647,0.63393349000388,-0.379067426572088,0.403565440214827,0.0171488139554536,0
4.06266387193299,-4.02170907078949,0.0191450113631467,1.12802936919894,-1.80657850737632,-1.30129129345567,-0.223653225798916,-5.79227109585324,-3.39406824446405,-0.259463547349369,-0.242848970902615,-1.49609211971413,0.517856107938004,-0.377084213615411,0.405358283465592,0.0178509994923803,0
